#Moon Reflectance r
#Wavelength
1335	0.141
1336	0.141
1337	0.141
1338	0.141
1339	0.141
1340	0.141
1341	0.141
1342	0.141
1343	0.141
1344	0.141
1345	0.142
1346	0.142
1347	0.142
1348	0.142
1349	0.142
1350	0.142
1351	0.142
1352	0.142
1353	0.142
1354	0.142
1355	0.143
1356	0.143
1357	0.143
1358	0.143
1359	0.143
1360	0.143
1361	0.143
1362	0.143
1363	0.143
1364	0.143
1365	0.143
1366	0.144
1367	0.144
1368	0.144
1369	0.144
1370	0.144
1371	0.144
1372	0.144
1373	0.144
1374	0.144
1375	0.144
1376	0.145
1377	0.145
1378	0.145
1379	0.145
1380	0.145
1381	0.145
1382	0.145
1383	0.145
1384	0.145
1385	0.145
1386	0.146
1387	0.146
1388	0.146
1389	0.146
1390	0.146
1391	0.146
1392	0.146
1393	0.146
1394	0.146
1395	0.146
1396	0.147
1397	0.147
1398	0.147
1399	0.147
1400	0.147
1401	0.147
1402	0.147
1403	0.147
1404	0.147
1405	0.148
1406	0.148
1407	0.148
1408	0.148
1409	0.148
1410	0.148
1411	0.148
1412	0.148
1413	0.148
1414	0.148
1415	0.149
1416	0.149
1417	0.149
1418	0.149
1419	0.149
1420	0.149
1421	0.149
1422	0.149
1423	0.149
1424	0.15
1425	0.15
1426	0.15
1427	0.15
1428	0.15
1429	0.15
1430	0.15
1431	0.15
1432	0.15
1433	0.15
1434	0.151
1435	0.151
1436	0.151
1437	0.151
1438	0.151
1439	0.151
1440	0.151
1441	0.151
1442	0.151
1443	0.152
1444	0.152
1445	0.152
1446	0.152
1447	0.152
1448	0.152
1449	0.152
1450	0.152
1451	0.152
1452	0.152
1453	0.153
1454	0.153
1455	0.153
1456	0.153
1457	0.153
1458	0.153
1459	0.153
1460	0.153
1461	0.153
1462	0.154
1463	0.154
1464	0.154
1465	0.154
1466	0.154
1467	0.154
1468	0.154
1469	0.154
1470	0.154
1471	0.155
1472	0.155
1473	0.155
1474	0.155
1475	0.155
1476	0.155
1477	0.155
1478	0.155
1479	0.155
1480	0.155
1481	0.156
1482	0.156
1483	0.156
1484	0.156
1485	0.156
1486	0.156
1487	0.156
1488	0.156
1489	0.156
1490	0.156
1491	0.157
1492	0.157
1493	0.157
1494	0.157
1495	0.157
1496	0.157
1497	0.157
1498	0.157
1499	0.157
1500	0.158
1501	0.158
1502	0.158
1503	0.158
1504	0.158
1505	0.158
1506	0.158
1507	0.158
1508	0.158
1509	0.158
1510	0.159
1511	0.159
1512	0.159
1513	0.159
1514	0.159
1515	0.159
1516	0.159
1517	0.159
1518	0.159
1519	0.159
1520	0.159
1521	0.16
1522	0.16
1523	0.16
1524	0.16
1525	0.16
1526	0.16
1527	0.16
1528	0.16
1529	0.16
1530	0.16
1531	0.161
1532	0.161
1533	0.161
1534	0.161
1535	0.161
1536	0.161
1537	0.161
1538	0.161
1539	0.161
1540	0.161
1541	0.161
1542	0.162
1543	0.162
1544	0.162
1545	0.162
1546	0.162
1547	0.162
1548	0.162
1549	0.162
1550	0.162
1551	0.162
1552	0.162
1553	0.162
1554	0.163
1555	0.163
1556	0.163
1557	0.163
1558	0.163
1559	0.163
1560	0.163
1561	0.163
1562	0.163
1563	0.163
1564	0.163
1565	0.163
1566	0.164
1567	0.164
1568	0.164
1569	0.164
1570	0.164
1571	0.164
1572	0.164
1573	0.164
1574	0.164
1575	0.164
1576	0.164
1577	0.164
1578	0.164
1579	0.165
1580	0.165
1581	0.165
1582	0.165
1583	0.165
1584	0.165
1585	0.165
1586	0.165
1587	0.165
1588	0.165
1589	0.165
1590	0.165
1591	0.165
1592	0.165
1593	0.166
1594	0.166
1595	0.166
1596	0.166
1597	0.166
1598	0.166
1599	0.166
1600	0.166
1601	0.166
1602	0.166
1603	0.166
1604	0.166
1605	0.166
1606	0.166
1607	0.166
1608	0.166
1609	0.167
1610	0.167
1611	0.167
1612	0.167
1613	0.167
1614	0.167
1615	0.167
1616	0.167
1617	0.167
1618	0.167
1619	0.167
1620	0.167
1621	0.167
1622	0.167
1623	0.167
1624	0.167
1625	0.167
1626	0.167
1627	0.167
1628	0.168
1629	0.168
1630	0.168
1631	0.168
1632	0.168
1633	0.168
1634	0.168
1635	0.168
1636	0.168
1637	0.168
1638	0.168
1639	0.168
1640	0.168
1641	0.168
1642	0.168
1643	0.168
1644	0.168
1645	0.168
1646	0.168
1647	0.168
1648	0.168
1649	0.168
1650	0.168
1651	0.169
1652	0.169
1653	0.169
1654	0.169
1655	0.169
1656	0.169
1657	0.169
1658	0.169
1659	0.169
1660	0.169
1661	0.169
1662	0.169
1663	0.169
1664	0.169
1665	0.169
1666	0.169
1667	0.169
1668	0.169
1669	0.169
1670	0.169
1671	0.169
1672	0.169
1673	0.169
1674	0.169
1675	0.169
1676	0.169
1677	0.169
1678	0.169
1679	0.17
1680	0.17
1681	0.17
1682	0.17
1683	0.17
1684	0.17
1685	0.17
1686	0.17
1687	0.17
1688	0.17
1689	0.17
1690	0.17
1691	0.17
1692	0.17
1693	0.17
1694	0.17
1695	0.17
1696	0.17
1697	0.17
1698	0.17
1699	0.17
1700	0.17
1701	0.17
1702	0.17
1703	0.17
1704	0.17
1705	0.17
1706	0.17
1707	0.17
1708	0.17
1709	0.17
1710	0.17
1711	0.17
1712	0.17
1713	0.17
1714	0.171
1715	0.171
1716	0.171
1717	0.171
1718	0.171
1719	0.171
1720	0.171
1721	0.171
1722	0.171
1723	0.171
1724	0.171
1725	0.171
1726	0.171
1727	0.171
1728	0.171
1729	0.171
1730	0.171
1731	0.171
1732	0.171
