w.440,r.440,w.500,r.500,w.675,r.675,w.870,r.870,w.1020,r.1020,w.1640,r.1640,w.2130,r.2130
452.78473,0.001154890522,0.0,0.0,0.0,0.0,882.78473,0.0010364659081,1030.65394,0.0002972435831,1656.08636,0.0078137742445,0,0
452.82228,0.001112996301,0.0,0.0,0.0,0.0,882.82228,0.00041257612761,1030.68523,0.0002683604843,1656.15269,0.0069280642186,0,0
452.85982,0.001080630202,0.0,0.0,0.0,0.0,882.85982,6.5734316378e-08,1030.71652,0.0002410169871,1656.21902,0.006049473192,0,0
452.89737,0.001037918958,0.0,0.0,0.0,0.0,882.89737,7.9466254749e-21,1030.74781,0.0002155471335,1656.28536,0.0051569335729,0,0
452.93492,0.000957327645,0.0,0.0,0.0,0.0,882.93492,9.9071777986e-22,1030.7791,0.0001876341985,1656.35169,0.0047208382007,0,0
452.97247,0.000874187544,0.0,0.0,0.0,0.0,882.97247,7.8583886185e-14,1030.81039,0.000163053402,1656.41802,0.0042984937155,0,0
453.01001,0.000807064466,0.0,0.0,0.0,0.0,883.01001,0.00039448530392,1030.84168,0.0001421953639,1656.48436,0.0038863241475,0,0
453.04756,0.000766512419,0.0,0.0,0.0,0.0,883.04756,0.00046482529657,1030.87297,0.0001248764547,1656.55069,0.0032878049172,0,0
453.08511,0.000731479109,0.0,0.0,0.0,0.0,883.08511,1.8244520436e-16,1030.90426,0.0001108196309,1656.61702,0.0026414828194,0,0
453.12265,0.000685490129,0.0,0.0,0.0,0.0,883.12265,5.0580568882e-14,1030.93554,9.97231714e-05,1656.68335,0.0019901472926,0,0
453.1602,0.000638159106,0.0,0.0,0.0,0.0,883.1602,3.453360998e-08,1030.96683,9.13103044e-05,1656.74969,0.0013622362178,0,0
453.19775,0.000605845636,0.0,0.0,0.0,0.0,883.19775,5.7875540786000004e-21,1030.99812,8.53669319e-05,1656.81602,0.00051834912788,0,0
453.23529,0.000615075209,0.0,0.0,0.0,0.0,883.23529,9.9071777986e-22,1031.02941,9.0022811e-05,1656.88235,9.8420711152e-22,0,0
453.27284,0.00063860601,0.0,0.0,0.0,0.0,883.27284,9.9071777986e-22,1031.0607,9.73168788e-05,1656.94869,9.8420711152e-22,0,0
453.31039,0.000660357928,0.0,0.0,0.0,0.0,883.31039,9.9071777986e-22,1031.09199,0.0001065035215,1657.01502,9.8420711152e-22,0,0
453.34793,0.000665772896,0.0,0.0,0.0,0.0,883.34793,9.9071777986e-22,1031.12328,0.0001172599704,1657.08135,9.8420711152e-22,0,0
453.38548,0.000669004382,0.0,0.0,0.0,0.0,883.38548,1.0846304049e-09,1031.15457,0.0001290667235,1657.14768,9.8420711152e-22,0,0
453.42303,0.000678266095,0.0,0.0,0.0,0.0,883.42303,0.00019944633994,1031.18586,0.0001411324636,1657.21402,5.3704947233e-14,0,0
453.46058,0.000690624804,0.0,0.0,0.0,0.0,883.46058,0.00064122279859,1031.21715,0.0001523550137,1657.28035,0.0010756623705,0,0
453.49812,0.000698446566,0.0,0.0,0.0,0.0,883.49812,0.0012221702623,1031.24844,0.0001613517166,1657.34668,0.0010556166463,0,0
453.53567,0.000687822755,0.0,0.0,0.0,0.0,883.53567,0.0016349842984,1031.27972,0.0001435641908,1657.41302,0.00059894996705,0,0
453.57322,0.000672721447,0.0,0.0,0.0,0.0,883.57322,0.001353294477,1031.31101,0.0001266539648,1657.47935,6.4030489551e-12,0,0
453.61076,0.000657804049,0.0,0.0,0.0,0.0,883.61076,0.00087408815512,1031.3423,0.0001117355708,1657.54568,2.4096145821e-09,0,0
453.64831,0.000647443191,0.0,0.0,0.0,0.0,883.64831,0.00059825139322,1031.37359,9.85743937e-05,1657.61202,0.0015036058514,0,0
453.68586,0.000652632724,0.0,0.0,0.0,0.0,883.68586,1.0550038249e-16,1031.40488,8.69634532e-05,1657.67835,0.0024932332681,0,0
453.7234,0.000706829848,0.0,0.0,0.0,0.0,883.7234,9.9071777986e-22,1031.43617,7.67201493e-05,1657.74468,0.0035343719561,0,0
453.76095,0.00079727874,0.0,0.0,0.0,0.0,883.76095,9.9071777986e-22,1031.46746,6.76833898e-05,1657.81101,0.0035810537369,0,0
453.7985,0.00088309484,0.0,0.0,0.0,0.0,883.7985,9.9071777986e-22,1031.49875,5.97110577e-05,1657.87735,0.0028649330388,0,0
453.83605,0.000881834483,0.0,0.0,0.0,0.0,883.83605,9.9071777986e-22,1031.53004,5.734467e-07,1657.94368,0.0022074158262,0,0
453.87359,0.000839861896,0.0,0.0,0.0,0.0,883.87359,3.5491408576e-13,1031.56133,4.5618e-09,1658.01001,0.001607935995,0,0
453.91114,0.000769559322,0.0,0.0,0.0,0.0,883.91114,1.2204243669e-07,1031.59262,3.63e-11,1658.07635,0.00057363543065,0,0
453.94869,0.000685190042,0.0,0.0,0.0,0.0,883.94869,2.9678521829e-21,1031.6239,3e-13,1658.14268,5.8212115e-21,0,0
453.98623,0.000617971324,0.0,0.0,0.0,0.0,883.98623,9.9071777986e-22,1031.65519,0.0,1658.20901,9.8420711152e-22,0,0
454.02378,0.000608222632,0.0,0.0,0.0,0.0,884.02378,8.449107931800002e-14,1031.68648,0.0,1658.27534,9.8420711152e-22,0,0
454.06133,0.000633637926,0.0,0.0,0.0,0.0,884.06133,7.8349274456e-09,1031.71777,0.0,1658.34168,9.8420711152e-22,0,0
454.09887,0.00065566191,0.0,0.0,0.0,0.0,884.09887,2.3530051061e-21,1031.74906,0.0,1658.40801,6.8855730587e-05,0,0
454.13642,0.000617371815,0.0,0.0,0.0,0.0,884.13642,8.8724168326e-09,1031.78035,0.0,1658.47434,0.0013378073391,0,0
454.17397,0.000563866707,0.0,0.0,0.0,0.0,884.17397,0.00071102155212,1031.81164,0.0,1658.54068,0.0020263813537,0,0
454.21151,0.000506872177,0.0,0.0,0.0,0.0,884.21151,6.342585536e-08,1031.84293,0.0,1658.60701,0.0020118650714,0,0
454.24906,0.000455180922,0.0,0.0,0.0,0.0,884.24906,2.1512459682e-21,1031.87422,4e-13,1658.67334,0.0020598300743,0,0
454.28661,0.000421011073,0.0,0.0,0.0,0.0,884.28661,9.9071777986e-22,1031.90551,4.98e-11,1658.73967,0.0021460570479,0,0
454.32416,0.000422894607,0.0,0.0,0.0,0.0,884.32416,9.9071777986e-22,1031.9368,7.0805e-09,1658.80601,0.0018398733551,0,0
454.3617,0.000454924313,0.0,0.0,0.0,0.0,884.3617,1.1507349055e-17,1031.96809,1.0057761e-06,1658.87234,0.00081060619397,0,0
454.39925,0.000507170562,0.0,0.0,0.0,0.0,884.39925,0.00012700957484,1031.99937,0.0001428697926,1658.93867,2.7495951292e-21,0,0
454.4368,0.000589471482,0.0,0.0,0.0,0.0,884.4368,0.00021634322596,1032.03066,0.0001575371983,1659.00501,9.8420711152e-22,0,0
454.47434,0.000673101796,0.0,0.0,0.0,0.0,884.47434,0.00021497348333,1032.06195,0.0001573129133,1659.07134,9.8420711152e-22,0,0
454.51189,0.000698424787,0.0,0.0,0.0,0.0,884.51189,6.9301785056e-05,1032.09324,0.0001570890855,1659.13767,9.8420711152e-22,0,0
454.54944,0.000629205147,0.0,0.0,0.0,0.0,884.54944,8.6774912864e-06,1032.12453,0.0001568654384,1659.20401,9.8420711152e-22,0,0
454.58698,0.00057096381,0.0,0.0,0.0,0.0,884.58698,0.00013070936581,1032.15582,0.0001566422472,1659.27034,9.8420711152e-22,0,0
454.62453,0.000611917411,0.0,0.0,0.0,0.0,884.62453,8.492247042400002e-13,1032.18711,0.0001564192363,1659.33667,9.8420711152e-22,0,0
454.66208,0.000733742299,0.0,0.0,0.0,0.0,884.66208,9.9071777986e-22,1032.2184,0.00015619668,1659.403,9.8420711152e-22,0,0
454.69962,0.000883994312,0.0,0.0,0.0,0.0,884.69962,9.9071777986e-22,1032.24969,0.0001559743034,1659.46934,9.8420711152e-22,0,0
454.73717,0.000943482665,0.0,0.0,0.0,0.0,884.73717,9.9071777986e-22,1032.28098,1.1554323e-06,1659.53567,9.8420711152e-22,0,0
454.77472,0.000964895934,0.0,0.0,0.0,0.0,884.77472,1.5114513437000002e-13,1032.31227,8.1456e-09,1659.602,9.8420711152e-22,0,0
454.81227,0.000957106518,0.0,0.0,0.0,0.0,884.81227,4.4490432003e-05,1032.34355,5.74e-11,1659.66834,9.8420711152e-22,0,0
454.84981,0.000931158698,0.0,0.0,0.0,0.0,884.84981,8.9378473151e-05,1032.37484,4e-13,1659.73467,9.8420711152e-22,0,0
454.88736,0.000897734838,0.0,0.0,0.0,0.0,884.88736,0.00024099709981,1032.40613,0.0,1659.801,9.8420711152e-22,0,0
454.92491,0.00087673824,0.0,0.0,0.0,0.0,884.92491,6.2303957115e-13,1032.43742,0.0,1659.86733,9.8420711152e-22,0,0
454.96245,0.000862074835,0.0,0.0,0.0,0.0,884.96245,9.9071777986e-22,1032.46871,0.0,1659.93367,1.8411715273e-08,0,0
455.0,0.000847656674,0.0,0.0,0.0,0.0,885.0,9.9071777986e-22,1032.5,0.0,1660.0,0.0017381467071,0,0
